doc_id,Gender,judgement
47,0,0.1068205238420283
625,0,0.1068205238420283
25,0,0.1068205238420283
235,0,0.1018526889320042
643,0,0.1018526889320042
763,0,0.1018526889320042
27,0,0.0992836636528559
42,1,0.0992836636528559
501,1,0.0968848540219802
26,0,0.0968848540219802
1155,0,0.0968848540219802
45,0,0.0968848540219802
255,0,0.0967146383737077
526,0,0.0967146383737077
785,0,0.0943158287428319
91,1,0.0919170191119561
3,0,0.0919170191119561
124,0,0.0919170191119561
253,0,0.0917468034636836
279,0,0.0893479938328078
581,1,0.0893479938328078
9,0,0.0891777781845353
51,0,0.0891777781845353
726,0,0.0869491842019321
353,0,0.0869491842019321
1116,0,0.0869491842019321
1090,0,0.0843801589227838
698,0,0.0843801589227838
987,0,0.0842099432745113
728,1,0.0842099432745113
36,0,0.0842099432745113
198,0,0.0842099432745113
182,0,0.0818111336436355
955,0,0.081640917995363
69,1,0.081640917995363
109,0,0.0794123240127597
321,0,0.0792421083644872
215,0,0.0792421083644872
666,0,0.0770135143613086
35,0,0.0768432987336115
398,0,0.0768432987336115
369,0,0.0766730830853389
382,0,0.0766730830853389
421,0,0.0766730830853389
1019,0,0.0744444891027357
471,0,0.0744444891027357
298,0,0.0744444891027357
29,0,0.0744444891027357
678,0,0.0742742734544632
915,0,0.0742742734544632
147,0,0.0742742734544632
593,0,0.0742742734544632
341,1,0.0742742734544632
282,0,0.0741040578061906
289,0,0.0720456794512846
248,0,0.0720456794512846
409,0,0.0718754638235874
405,0,0.0718754638235874
140,0,0.0718754638235874
242,0,0.0718754638235874
450,0,0.0717052481753149
33,0,0.0717052481753149
942,0,0.0717052481753149
1175,0,0.0717052481753149
77,0,0.0694766541721362
539,0,0.0694766541721362
624,0,0.0694766541721362
112,1,0.0694766541721362
340,0,0.0693064385444391
1051,0,0.0693064385444391
287,0,0.0693064385444391
759,0,0.0691362228961666
318,0,0.0691362228961666
956,0,0.0679368180807287
329,0,0.0669076289135634
693,1,0.0669076289135634
23,0,0.0669076289135634
276,0,0.0669076289135634
295,0,0.0669076289135634
519,0,0.0667374132652908
350,0,0.0667374132652908
15,0,0.0667374132652908
178,0,0.0667374132652908
10,0,0.0665671976580681
157,0,0.0645088192621122
898,0,0.0643386036344151
648,0,0.0643386036344151
767,1,0.0643386036344151
1171,1,0.0643386036344151
121,0,0.0617695783552668
867,0,0.0617695783552668
380,0,0.061599362748044
363,0,0.061599362748044
1103,0,0.061599362748044
294,0,0.061599362748044
969,0,0.061599362748044
608,0,0.061599362748044
469,0,0.0595409843520881
106,0,0.059370768724391
149,0,0.0592005530761185
338,0,0.0592005530761185
145,1,0.0590303374688957
11,1,0.0590303374688957
241,1,0.0590303374688957
699,0,0.0569719590729399
784,0,0.0569719590729399
766,0,0.0568017434452427
104,0,0.0568017434452427
1053,0,0.05663152783802
250,0,0.05663152783802
756,0,0.05663152783802
78,0,0.05663152783802
602,0,0.0554321229815323
806,0,0.0545731494420641
2,0,0.0545731494420641
202,0,0.0544029337937916
497,0,0.0544029337937916
80,0,0.0544029337937916
83,0,0.0542327181660944
283,0,0.0542327181660944
229,0,0.0542327181660944
189,0,0.0542327181660944
1084,0,0.0542327181660944
243,1,0.0540625025588717
652,0,0.0521743398111883
16,0,0.0520041241629158
352,1,0.0518339085352187
1079,0,0.0518339085352187
193,0,0.0518339085352187
1082,0,0.0516636929279959
135,0,0.0516636929279959
829,0,0.0516636929279959
90,0,0.0516636929279959
461,1,0.0516636929279959
808,0,0.0514934772797234
365,1,0.04960531453204
258,0,0.0494350988837675
562,0,0.0494350988837675
