doc_id,Gender,judgement
386,0,0.6751125652495915
378,0,0.6751125652495915
124,0,0.6650691161365765
446,0,0.6550256670235617
137,1,0.6411430356614363
495,0,0.6310995865484212
704,1,0.6310995865484212
54,0,0.607173506073281
194,1,0.607173506073281
940,0,0.607173506073281
44,1,0.607173506073281
1025,1,0.607173506073281
1641,0,0.607173506073281
557,0,0.5971300569602661
371,0,0.5870866078472512
401,1,0.5870866078472512
172,0,0.5732039764851258
1370,1,0.5631605273721109
246,0,0.5631605273721109
588,0,0.5542551334456078
1408,1,0.553117078259096
169,1,0.553117078259096
290,0,0.5430736291460811
1473,0,0.5430736291460811
317,0,0.5392344468969705
37,0,0.5392344468969705
318,0,0.5392344468969705
553,0,0.5392344468969705
1063,1,0.5392344468969705
1436,0,0.5341682352195781
193,0,0.5303290529704676
540,0,0.5291909977839556
512,0,0.5291909977839556
466,0,0.5291909977839556
204,0,0.5191475486709407
1059,0,0.5191475486709407
258,0,0.5191475486709407
1550,0,0.5191475486709407
647,1,0.5091040995579259
1136,1,0.5091040995579259
324,0,0.5091040995579259
421,0,0.5052649173088153
679,0,0.5052649173088153
27,0,0.5052649173088153
728,0,0.5052649173088153
1093,0,0.49906065044491094
49,1,0.4952214681958004
1633,0,0.4952214681958004
295,0,0.49015525651840797
1245,1,0.489017201331896
125,0,0.489017201331896
769,0,0.489017201331896
966,1,0.4851780190827855
195,0,0.47513456996977066
1189,0,0.47513456996977066
1387,0,0.47513456996977066
1401,0,0.4712953875799678
134,1,0.4712953875799678
413,1,0.4689303033455845
1439,0,0.4662291760432677
1516,0,0.46509112085675575
444,1,0.46509112085675575
22,1,0.46509112085675575
399,0,0.46238999365346484
980,1,0.4612519386076452
713,0,0.4612519386076452
47,0,0.4612519386076452
481,0,0.4612519386076452
1182,1,0.45504767174374083
1046,0,0.4512084894946303
1292,0,0.4512084894946303
237,0,0.4512084894946303
642,0,0.4512084894946303
1469,0,0.4512084894946303
1055,0,0.4512084894946303
1659,0,0.4512084894946303
1113,0,0.4461422778172379
851,1,0.4450042228704441
542,1,0.4450042228704441
1390,1,0.4430846315061707
668,0,0.4423030955681273
646,0,0.4423030955681273
490,1,0.4411650403816154
310,1,0.4411650403816154
560,0,0.4411650403816154
578,0,0.4411650403816154
773,1,0.4411650403816154
474,0,0.4311215912686005
316,1,0.4311215912686005
71,0,0.4311215912686005
801,1,0.42728240887879765
138,1,0.42728240887879765
1020,1,0.4210781421555856
498,0,0.4172389599064751
479,0,0.4172389599064751
531,0,0.4172389599064751
1563,0,0.4110346932822889
247,0,0.4110346932822889
1671,1,0.4110346932822889
1019,1,0.4110346932822889
1631,1,0.4110346932822889
1549,1,0.4110346932822889
877,1,0.4110346932822889
1006,1,0.40719551079346017
92,0,0.40719551079346017
1134,0,0.40719551079346017
1288,0,0.40719551079346017
379,1,0.40719551079346017
121,0,0.40335632840365737
1257,0,0.40212929935578595
689,0,0.40212929935578595
866,0,0.400991244169274
814,0,0.400991244169274
108,0,0.39907165280500057
176,0,0.39829011686695726
326,0,0.39715206168044526
1243,0,0.39715206168044526
1138,1,0.39715206168044526
333,0,0.3944509344771544
18,1,0.39331287929064246
1586,1,0.39331287929064246
34,0,0.39208585024277104
19,0,0.3871086125674304
7,0,0.3871086125674304
254,0,0.3871086125674304
329,1,0.3871086125674304
562,0,0.3871086125674304
598,1,0.3871086125674304
1285,0,0.3871086125674304
292,0,0.3871086125674304
1137,0,0.38326943017762755
1268,1,0.38326943017762755
516,1,0.38326943017762755
1086,1,0.3770651636941337
24,0,0.3770651636941337
921,0,0.3770651636941337
98,1,0.3770651636941337
630,1,0.3770651636941337
673,1,0.3770651636941337
90,1,0.3770651636941337
155,0,0.3743640362511246
1058,1,0.373225981205305
128,0,0.373225981205305
100,1,0.3693867988155022
221,1,0.3670217145811188
383,1,0.3670217145811188
874,0,0.3651021232168454
1279,1,0.36318253209229
1273,1,0.36318253209229
1249,1,0.36318253209229
1118,0,0.36318253209229
1024,0,0.35811632065461585
1165,1,0.35697826546810385
132,0,0.35697826546810385
1438,1,0.35697826546810385
70,0,0.3542771381657871
914,1,0.35313908297927515
242,0,0.35313908297927515
1002,0,0.34929990058947236
1471,1,0.34929990058947236
103,0,0.3442336890527722
1045,0,0.3430956341059785
1711,1,0.3430956341059785
8,0,0.3430956341059785
432,0,0.3430956341059785
952,1,0.3430956341059785
1184,1,0.3430956341059785
1264,1,0.3430956341059785
643,1,0.3430956341059785
325,1,0.33925645147645744
407,1,0.33925645147645744
1559,0,0.3341902401794755
1096,1,0.33305218499296363
678,0,0.33305218499296363
69,1,0.33305218499296363
64,1,0.33305218499296363
1692,1,0.33305218499296363
252,1,0.33305218499296363
787,0,0.3303510575499545
453,0,0.3292130025041348
1367,1,0.3292130025041348
1050,0,0.325373820114332
976,0,0.3241467910664606
315,1,0.32300873587994866
164,1,0.32300873587994866
831,0,0.32300873587994866
819,1,0.31916955339111996
363,0,0.31916955339111996
464,0,0.31916955339111996
62,0,0.31916955339111996
879,0,0.31916955339111996
1306,1,0.3153303710013171
32,0,0.3153303710013171
299,0,0.3129652867669338
1715,0,0.3129652867669338
1606,1,0.30912610451782324
88,1,0.30912610451782324
441,0,0.30912610451782324
1082,0,0.30912610451782324
1740,0,0.30912610451782324
1657,1,0.30912610451782324
1237,0,0.30912610451782324
365,0,0.30912610451782324
906,0,0.30912610451782324
1430,1,0.30912610451782324
239,0,0.30912610451782324
208,0,0.30912610451782324
409,0,0.30528692188830225
45,1,0.3014477396391917
112,0,0.3002207105913203
1346,1,0.2990826554048084
949,1,0.2990826554048084
834,0,0.2990826554048084
84,0,0.2990826554048084
297,0,0.2990826554048084
170,1,0.2990826554048084
301,0,0.2990826554048084
1076,0,0.2990826554048084
1386,0,0.2952434727752873
970,1,0.2952434727752873
102,0,0.2952434727752873
934,1,0.2909587974163487
210,0,0.2901772614783054
1675,0,0.2901772614783054
286,0,0.28903920629179347
448,0,0.28903920629179347
1296,1,0.28903920629179347
72,1,0.28903920629179347
586,1,0.28903920629179347
43,1,0.28903920629179347
465,1,0.2852000238029647
384,0,0.2852000238029647
454,1,0.2852000238029647
343,1,0.2852000238029647
858,0,0.2801338123652905
250,1,0.27899575717877856
113,0,0.27899575717877856
1342,0,0.27899575717877856
472,1,0.27899575717877856
1399,0,0.27899575717877856
714,0,0.27629462987646175
269,0,0.27629462987646175
