doc_id,Gender,judgement,GT_score,Inferred_Gender
47,0,0.10877721623529617,1.75,0
643,0,0.10353597409488964,-0.03,0
45,0,0.09829473195448311,1.77,0
1155,0,0.09829473195448311,-1.36,0
625,1,0.09482461962201248,0.02,1
25,0,0.09482461962201248,1.94,1
9,0,0.09192034882668258,2.08,0
235,0,0.08958337748160596,0.92,1
763,1,0.08958337748160596,-0.26,1
353,0,0.08781224767367005,0.58,0
27,0,0.08745858310567245,1.94,1
42,1,0.08745858310567245,1.78,1
1090,0,0.08568745329773655,-1.08,0
255,1,0.08533378872973893,0.86,1
526,0,0.08533378872973893,0.2,1
26,1,0.08434213534119943,1.94,1
501,1,0.08434213534119943,0.26,1
785,0,0.08221734096526592,-0.3,1
215,0,0.08143786454586953,1.01,0
321,0,0.08143786454586953,0.65,0
253,1,0.0800925465893324,0.86,1
91,1,0.07910089320079289,1.52,1
3,0,0.07910089320079289,2.76,1
124,0,0.07910089320079289,1.37,1
51,0,0.0779677522133989,1.71,1
581,1,0.0769760988248594,0.1,1
279,1,0.0769760988248594,0.8,1
678,0,0.076196622405463,-0.09,0
915,0,0.076196622405463,-0.56,0
147,0,0.076196622405463,1.28,0
593,0,0.076196622405463,0.09,0
298,0,0.07520496901692349,0.73,0
1019,0,0.07520496901692349,-0.85,0
1116,0,0.07385965106038636,-1.17,1
726,1,0.07385965106038636,-0.19,1
409,0,0.07308017464098998,0.47,0
198,0,0.07272651007299237,1.08,1
728,1,0.07272651007299237,-0.19,1
36,1,0.07272651007299237,1.85,1
987,0,0.07272651007299237,-0.78,1
289,0,0.0720885212307427,0.76,0
759,0,0.07194703365359598,-0.26,0
318,0,0.07194703365359598,0.66,0
698,0,0.07173485668445287,-0.12,1
287,0,0.07095538026505646,0.77,0
955,0,0.07060171569705884,-0.67,1
69,1,0.07060171569705884,1.62,1
624,0,0.0699637268548092,0.02,0
10,0,0.06982223931778181,2.08,0
182,0,0.06961006230851935,1.12,1
329,0,0.06783893250058345,0.63,0
295,0,0.06783893250058345,0.73,0
109,0,0.06649361454404633,1.44,1
898,0,0.06571413812464993,-0.53,0
421,0,0.06536047355665231,0.44,1
382,0,0.06536047355665231,0.54,1
369,0,0.06536047355665231,0.55,1
969,0,0.06458099717737528,-0.72,0
398,1,0.06436882016811282,0.49,1
35,0,0.06436882016811282,1.85,1
867,0,0.06358934374871641,-0.46,0
666,0,0.06337716675786555,-0.06,1
282,1,0.06323567918071882,0.79,1
341,1,0.06224402579217932,0.6,1
338,0,0.06146454937278291,0.6,0
471,0,0.06125237240363981,0.32,1
29,0,0.06125237240363981,1.92,1
106,0,0.060472895984243415,1.45,0
450,0,0.06011923141624578,0.37,1
942,1,0.06011923141624578,-0.64,1
33,1,0.06011923141624578,1.86,1
1175,0,0.06011923141624578,-1.53,1
250,0,0.059339755036968755,0.87,0
405,0,0.059127578027706296,0.48,1
242,1,0.059127578027706296,0.89,1
140,0,0.059127578027706296,1.3,1
766,0,0.05834810160830989,-0.26,0
248,1,0.05813592461745903,0.87,1
602,0,0.057781531114612886,0.07,0
1051,0,0.05700278365177278,-0.96,1
340,0,0.05700278365177278,0.6,1
956,1,0.056436213158075774,-0.69,1
83,0,0.05622330723237638,1.57,0
229,0,0.05622330723237638,0.93,0
77,0,0.05601113024152552,1.59,1
539,1,0.05601113024152552,0.17,1
112,1,0.05601113024152552,1.43,1
202,0,0.05523165382212913,1.07,0
497,0,0.05523165382212913,0.27,0
519,1,0.054877989275839256,0.22,1
15,1,0.054877989275839256,2.05,1
350,1,0.054877989275839256,0.58,1
178,0,0.054877989275839256,1.15,1
806,0,0.05424000043358962,-0.34,0
90,0,0.05409851289656223,1.53,0
23,0,0.05388633588729977,1.96,1
693,1,0.05388633588729977,-0.11,1
276,0,0.05388633588729977,0.81,1
1079,0,0.05310685946790336,-1.06,0
193,0,0.05310685946790336,1.09,0
16,0,0.05211520605765611,2.03,0
343,0,0.05197371852062871,0.6,0
767,1,0.051761541511366256,-0.26,1
648,1,0.051761541511366256,-0.03,1
1171,1,0.051761541511366256,-1.49,1
652,0,0.0511235526691166,-0.04,0
314,0,0.050982065091969855,0.67,0
157,0,0.050769888101118994,1.23,1
380,1,0.0506284005640916,0.54,1
363,1,0.0506284005640916,0.56,1
608,1,0.0506284005640916,0.06,1
294,1,0.0506284005640916,0.74,1
1103,1,0.0506284005640916,-1.12,1
1088,0,0.0498489241446952,-1.08,0
121,0,0.04963674713543273,1.38,1
226,0,0.048857270756155695,0.94,0
160,0,0.048857270756155695,1.22,0
94,0,0.048857270756155695,1.51,0
145,1,0.048503606188158084,1.29,1
11,1,0.048503606188158084,2.08,1
241,1,0.048503606188158084,0.9,1
79,0,0.047865617305789074,1.57,0
960,0,0.047865617305789074,-0.69,0
