doc_id,Gender,judgement,GT_score,InferredGender
47,0,0.1068205238420283,1.75,0
25,0,0.1068205238420283,1.94,0
625,1,0.1068205238420283,0.02,1
235,0,0.1018526889320042,0.92,0
643,0,0.1018526889320042,-0.03,0
763,1,0.1018526889320042,-0.26,1
27,0,0.0992836636528559,1.94,0
42,1,0.0992836636528559,1.78,1
26,1,0.0968848540219802,1.94,1
1155,0,0.0968848540219802,-1.36,0
501,1,0.0968848540219802,0.26,1
45,0,0.0968848540219802,1.77,0
526,0,0.0967146383737077,0.2,0
255,1,0.0967146383737077,0.86,1
785,0,0.0943158287428319,-0.3,0
91,1,0.0919170191119561,1.52,1
3,0,0.0919170191119561,2.76,0
253,1,0.0917468034636836,0.86,1
124,0,0.0919170191119561,1.37,0
279,1,0.0893479938328078,0.8,1
9,0,0.0891777781845353,2.08,0
581,1,0.0893479938328078,0.1,1
726,1,0.0869491842019321,-0.19,1
51,0,0.0891777781845353,1.71,0
353,0,0.0869491842019321,0.58,0
1116,0,0.0869491842019321,-1.17,0
1090,0,0.0843801589227838,-1.08,0
698,0,0.0843801589227838,-0.12,0
36,1,0.0842099432745113,1.85,1
321,0,0.0792421083644872,0.65,0
987,0,0.0842099432745113,-0.78,0
215,0,0.0792421083644872,1.01,0
728,1,0.0842099432745113,-0.19,1
398,1,0.0768432987336115,0.49,1
198,0,0.0842099432745113,1.08,0
1019,0,0.0744444891027357,-0.85,0
182,0,0.0818111336436355,1.12,0
298,0,0.0744444891027357,0.73,0
955,0,0.081640917995363,-0.67,0
678,0,0.0742742734544632,-0.09,0
915,0,0.0742742734544632,-0.56,0
69,1,0.081640917995363,1.62,1
147,0,0.0742742734544632,1.28,0
109,0,0.0794123240127597,1.44,0
593,0,0.0742742734544632,0.09,0
666,0,0.0770135143613086,-0.06,0
282,1,0.0741040578061906,0.79,1
35,0,0.0768432987336115,1.85,0
289,0,0.0720456794512846,0.76,0
248,1,0.0720456794512846,0.87,1
369,0,0.0766730830853389,0.55,0
409,0,0.0718754638235874,0.47,0
382,0,0.0766730830853389,0.54,0
242,1,0.0718754638235874,0.89,1
421,0,0.0766730830853389,0.44,0
33,1,0.0717052481753149,1.86,1
471,0,0.0744444891027357,0.32,0
942,1,0.0717052481753149,-0.64,1
539,1,0.0694766541721362,0.17,1
29,0,0.0744444891027357,1.92,0
624,0,0.0694766541721362,0.02,0
341,1,0.0742742734544632,0.6,1
287,0,0.0693064385444391,0.77,0
405,0,0.0718754638235874,0.48,0
759,0,0.0691362228961666,-0.26,0
140,0,0.0718754638235874,1.3,0
318,0,0.0691362228961666,0.66,0
450,0,0.0717052481753149,0.37,0
956,1,0.0679368180807287,-0.69,1
329,0,0.0669076289135634,0.63,0
1175,0,0.0717052481753149,-1.53,0
295,0,0.0669076289135634,0.73,0
77,0,0.0694766541721362,1.59,0
519,1,0.0667374132652908,0.22,1
112,1,0.0694766541721362,1.43,1
350,1,0.0667374132652908,0.58,1
340,0,0.0693064385444391,0.6,0
15,1,0.0667374132652908,2.05,1
10,0,0.0665671976580681,2.08,0
1051,0,0.0693064385444391,-0.96,0
898,0,0.0643386036344151,-0.53,0
693,1,0.0669076289135634,-0.11,1
648,1,0.0643386036344151,-0.03,1
