doc_id,Gender,judgement,GT_score,Inferred_Gender
625,1,0.11108794514784236,0.02,1
25,0,0.11108794514784236,1.94,1
47,0,0.1090408730003361,1.75,0
235,0,0.10578103666603192,0.92,1
763,1,0.10578103666603192,-0.26,1
42,1,0.10373515697031696,1.78,1
643,0,0.10373396451852568,-0.03,0
526,0,0.10168927727460197,0.2,1
255,1,0.10168927727460197,0.86,1
27,0,0.1016880848228107,1.94,0
501,1,0.1004741281842215,0.26,1
785,0,0.09842824848850654,-0.3,1
1155,0,0.09842705603671525,-1.36,0
26,1,0.09842705603671525,1.94,0
45,0,0.09842705603671525,1.77,0
91,1,0.09516721970241107,1.52,1
51,0,0.09433648909707656,1.71,1
253,1,0.0943352966452853,0.86,0
279,1,0.09312134000669611,0.8,1
581,1,0.09312134000669611,0.1,1
124,0,0.09312014755490482,1.37,0
3,0,0.09312014755490482,2.76,0
9,0,0.09228941694957031,2.08,0
1116,0,0.08986031122060065,-1.17,1
726,1,0.08986031122060065,-0.19,1
728,1,0.08902958061526614,-0.19,1
987,0,0.08902958061526614,-0.78,1
698,0,0.08781443152488567,-0.12,1
353,0,0.08781323907309439,0.58,0
69,1,0.08698370091955114,1.62,1
198,0,0.0869825084677599,1.08,0
36,1,0.0869825084677599,1.85,0
1090,0,0.08576735937737942,-1.08,0
955,0,0.08493662877204489,-0.67,0
182,0,0.08372147968166443,1.12,0
109,0,0.08250752304307525,1.44,1
421,0,0.08167679243774073,0.44,1
382,0,0.08167679243774073,0.54,1
321,0,0.08167559998594946,0.65,0
215,0,0.08167559998594946,1.01,0
398,1,0.08046164334736026,0.49,1
369,0,0.07962972029023448,0.55,0
341,1,0.07841576365164529,0.6,1
35,0,0.07841457119985401,1.85,0
282,1,0.07758384059451949,0.79,0
471,0,0.07720061456126483,0.32,1
666,0,0.07719942208749382,-0.06,0
450,0,0.07636988395593029,0.37,1
942,1,0.07636988395593029,-0.64,1
1175,0,0.07636988395593029,-1.53,1
915,0,0.07636869150413904,-0.56,0
678,0,0.07636869150413904,-0.09,0
593,0,0.07636869150413904,0.09,0
147,0,0.07636869150413904,1.28,0
140,0,0.07515473486554984,1.3,1
405,0,0.07515473486554984,0.48,1
29,0,0.07515354241375857,1.92,0
298,0,0.07515354241375857,0.73,0
1019,0,0.07515354241375857,-0.85,0
33,1,0.07432281180842404,1.86,0
340,0,0.07310885516983485,0.6,1
1051,0,0.07310885516983485,-0.96,1
242,1,0.07310766271804359,0.89,0
409,0,0.07310766271804359,0.47,0
318,0,0.07227693211270908,0.66,0
759,0,0.07227693211270908,-0.26,0
77,0,0.07189370605747468,1.59,1
539,1,0.07189370605747468,0.17,1
112,1,0.07189370605747468,1.43,1
248,1,0.0718925136056834,0.87,0
289,0,0.0718925136056834,0.76,0
519,1,0.07106297547411987,0.22,1
287,0,0.07106178302232861,0.77,0
956,1,0.07064641771966135,-0.69,0
10,0,0.07023105245704128,2.08,0
693,1,0.06984782638373942,-0.11,1
624,0,0.06984663390996843,0.02,0
15,1,0.06901590332661361,2.05,0
350,1,0.06901590332661361,0.58,0
178,0,0.06901590332661361,1.15,0
767,1,0.06780194668802443,-0.26,1
1171,1,0.06780194668802443,-1.49,1
276,0,0.06780075423623316,0.81,0
23,0,0.06780075423623316,1.96,0
329,0,0.06780075423623316,0.63,0
295,0,0.06780075423623316,0.73,0
1103,1,0.06697121612273711,-1.12,1
363,1,0.06697121612273711,0.56,1
380,1,0.06697121612273711,0.54,1
157,0,0.06658679757566426,1.23,1
121,0,0.06575606699230944,1.38,1
648,1,0.06575487454051819,-0.03,0
898,0,0.06575487454051819,-0.53,0
11,1,0.06492533642702211,2.08,1
241,1,0.06492533642702211,0.9,1
145,1,0.06492533642702211,1.29,1
969,0,0.06492414397523086,-0.72,0
608,1,0.06492414397523086,0.06,0
294,1,0.06492414397523086,0.74,0
867,0,0.06370899484480319,-0.46,0
78,1,0.06166430764092668,1.59,1
1053,1,0.06166430764092668,-0.96,1
338,0,0.06166311514908822,0.6,0
149,1,0.06166311514908822,1.27,0
469,0,0.06127988909385383,0.33,1
104,0,0.060449158510499014,1.46,1
106,0,0.06044796605870777,1.45,0
243,1,0.0596184279452117,0.89,1
250,0,0.059617235493420434,0.87,0
756,0,0.059617235493420434,-0.25,0
699,0,0.059234009398138845,-0.12,1
1084,0,0.058403278814784035,-1.07,1
283,0,0.058403278814784035,0.79,1
189,1,0.058403278814784035,1.11,1
766,0,0.05840208636299277,-0.26,0
602,0,0.05798672106032551,0.07,0
784,0,0.05718693725063259,-0.3,0
1082,0,0.05635739915911626,-1.07,1
135,0,0.05635739915911626,1.32,1
461,1,0.05635739915911626,0.34,1
229,0,0.056356206667277794,0.93,0
83,0,0.056356206667277794,1.57,0
2,0,0.0559729806120434,2.85,1
808,1,0.05552547610199046,-0.35,0
352,1,0.0551422500286886,0.58,1
202,0,0.05514105755491761,1.07,0
80,1,0.05514105755491761,1.57,0
497,0,0.05514105755491761,0.27,0
414,0,0.05431151946340127,0.46,1
181,1,0.05431151946340127,1.13,1
